zonename
THERMAL ZONE: AMEN_0500
THERMAL ZONE: UNIT_0501_4B
THERMAL ZONE: UNIT_0507_3B
THERMAL ZONE: UNIT_0509_2B
THERMAL ZONE: UNIT_0517_4B
