zonename
THERMAL ZONE: AMEN_2100
THERMAL ZONE: UNIT_2101_4B
THERMAL ZONE: UNIT_2107_3B
THERMAL ZONE: UNIT_2109_2B
THERMAL ZONE: UNIT_2117_4B
