zonename
THERMAL ZONE: UNIT_0202
THERMAL ZONE: UNIT_0203
THERMAL ZONE: UNIT_0204
THERMAL ZONE: UNIT_0205
THERMAL ZONE: UNIT_0206
THERMAL ZONE: UNIT_0207
THERMAL ZONE: UNIT_0208
THERMAL ZONE: UNIT_0210
THERMAL ZONE: UNIT_0212
THERMAL ZONE: UNIT_0213
THERMAL ZONE: UNIT_0214
THERMAL ZONE: UNIT_0215
THERMAL ZONE: UNIT_0216
THERMAL ZONE: UNIT_0217
THERMAL ZONE: UNIT_0218
