zonename
THERMAL ZONE: AMEN_FITNESS_2200
THERMAL ZONE: AMEN_SKYLOUNGECORRIDOR_2200
THERMAL ZONE: AMEN_SKYLOUNGEROOM_2200
THERMAL ZONE: AMEN_SKYLOUNGEROOM_2201
THERMAL ZONE: AMEN_SKYLOUNGE_2200
