zonename
THERMAL ZONE: AMEN_FITNESS_2202
THERMAL ZONE: AMEN_2205
THERMAL ZONE: AMEN_SKYLOUNGE_2201
THERMAL ZONE: AMEN_2204
THERMAL ZONE: AMEN_SUNROOM_2203
