zonename
THERMAL ZONE: UNIT_0201_4B
THERMAL ZONE: UNIT_0209_3B
THERMAL ZONE: UNIT_0211_2B
THERMAL ZONE: UNIT_0219_4B
THERMAL ZONE: XFMR_0201
