zonename
THERMAL ZONE: UNIT_0302
THERMAL ZONE: UNIT_0303
THERMAL ZONE: UNIT_0304
THERMAL ZONE: UNIT_0305
THERMAL ZONE: UNIT_0306
THERMAL ZONE: UNIT_0308
THERMAL ZONE: UNIT_0310
THERMAL ZONE: UNIT_0311
THERMAL ZONE: UNIT_0312
THERMAL ZONE: UNIT_0313
THERMAL ZONE: UNIT_0314
THERMAL ZONE: UNIT_0315
THERMAL ZONE: UNIT_0316
