zonename
THERMAL ZONE: UNIT_2102
THERMAL ZONE: UNIT_2103
THERMAL ZONE: UNIT_2104
THERMAL ZONE: UNIT_2105
THERMAL ZONE: UNIT_2106
THERMAL ZONE: UNIT_2108
THERMAL ZONE: UNIT_2110
THERMAL ZONE: UNIT_2111
THERMAL ZONE: UNIT_2112
THERMAL ZONE: UNIT_2113
THERMAL ZONE: UNIT_2114
THERMAL ZONE: UNIT_2115
THERMAL ZONE: UNIT_2116
