zonename
THERMAL ZONE: AMEN_0400
THERMAL ZONE: UNIT_0401_4B
THERMAL ZONE: UNIT_0407_3B
THERMAL ZONE: UNIT_0409_2B
THERMAL ZONE: UNIT_0417_4B
THERMAL ZONE: XFMR_0401
