zonename
THERMAL ZONE: AMEN_0300
THERMAL ZONE: UNIT_0301_4B
THERMAL ZONE: UNIT_0307_3B
THERMAL ZONE: UNIT_0309_2B
THERMAL ZONE: UNIT_0317_4B
